index,episode,sheet,speaker,english,dutch
37,E8,E8_SanctumMain_localization,Trusty Ass,I beat myself up about being a bad leader when I arrived in the Astral Plane.,Ik heb mezelf zo hard verweten dat ik een slechte leider was toen ik aankwam in het Astrale Hiernamaals.
38,E8,E8_SanctumMain_localization,Trusty Ass,"I did some drugs, ran some races, and got in on some of the orgies.","Ik heb wat drugs gedaan, wat races gelopen, en meegedaan aan een paar van de orgieën."
39,E8,E8_SanctumMain_localization,Trusty Ass,Did you participate in any of the orgies?,Heb jij meegedaan aan één van de orgieën?
40,E8,E8_SanctumMain_localization,Trusty Ass,Furry Ass gave the best cuddles.,Harige Ezel gaf de beste knuffels.
41,E8,E8_SanctumMain_localization,Trusty Ass,Blunt Ass really turned me on with his dirty talk.,Groffe Ezel maakte me echt opgewonden met zijn vieze praatjes.
42,E8,E8_SanctumMain_localization,Trusty Ass,I didn't know I was into older Asses until I met Dusty Ass!,Ik wist niet dat ik op oudere Ezels viel tot ik Stoffige Ezel leerde kennen!
43,E8,E8_SanctumMain_localization,Trusty Ass,You're filthier than I thought!,Je bent smeriger dan ik dacht!
44,E8,E8_SanctumMain_localization,Trusty Ass,"Oh, too bad. It was a great change of pace from the days on the Farm!","Oh, jammer. Het was een leuke afwisseling van de dagen op de Boerderij!"
45,E8,E8_SanctumMain_localization,Trusty Ass,Did you run any of the races?,Heb jij ook meegedaan aan de races?
46,E8,E8_SanctumMain_localization,Trusty Ass,I didn't take you for much of a runner!,Ik had je niet echt ingeschat als een hardloper!
47,E8,E8_SanctumMain_localization,Trusty Ass,I'm impressed you beat Hasty! I could never keep up.,Ik ben onder de indruk dat je Haastige hebt verslagen! Ik zou het nooit kunnen bijhouden.
48,E8,E8_SanctumMain_localization,Trusty Ass,Haul Ass is all talk in my opinion! I'd love to see Nice Ass run circles around him.,Sleur Ezel verkoopt graag praatjes! Ik zou het geweldig vinden om Lieve Ezel met zijn voeten zien te spelen.
49,E8,E8_SanctumMain_localization,Trusty Ass,For a while the fun and games were a helpful distraction.,Voor een tijdje waren de pret en spelletjes een toffe afleiding.
50,E8,E8_SanctumMain_localization,Trusty Ass,"But, once I was back on my feet, I couldn't stand being in that overcrowded desert.","Maar, toen ik eenmaal weer op mijn poten stond, kon ik het niet uithouden in die overvolle woestijn."
51,E8,E8_SanctumMain_localization,Trusty Ass,I wanted to give my Soul another shot at being a leader.,Ik wilde mijn Ziel nog een kans geven om een betere leider te zijn.
52,E8,E8_SanctumMain_localization,Trusty Ass,So I decided to leave.,Dus besloot ik om te vertrekken.
53,E8,E8_SanctumMain_localization,Trusty Ass,"I tried to recruit some Comrades to follow me, but they all refused and called me a Loser.","Ik probeerde een paar Kameraden te overtuigen om met mij mee te gaan, maar ze weigerden allemaal en noemden mij een Loser."
54,E8,E8_SanctumMain_localization,Trusty Ass,Even Old Ass wouldn't come with me.,Zelfs Oude Ezel wilde niet met me meekomen.
55,E8,E8_SanctumMain_localization,Trusty Ass,...,...
56,E8,E8_SanctumMain_localization,Trusty Ass,So I followed the Path alone.,Dus ben ik het Pad alleen gevolgd.
57,E8,E8_SanctumMain_localization,Trusty Ass,But now you're here!,Maar nu zijn jullie hier!
58,E8,E8_SanctumMain_localization,Trusty Ass,And you're just in time—because I need your help!,En je bent net op tijd—want ik heb je hulp nodig!
59,E8,E8_SanctumMain_localization,Trusty Ass,This old training ground is set up to test our Souls before Reassignment.,Dit oude oefenterrein is opgezet om onze Zielen te testen voor de Heraanstelling.
60,E8,E8_SanctumMain_localization,Trusty Ass,"I've tried a few of the Assessment Chambers, but I haven't cracked any of them.","Ik heb al een paar van de Beoordelingskamers geprobeerd, maar ik heb er nog geen éen kunnen kraken."
61,E8,E8_SanctumMain_localization,Trusty Ass,I think we have to finish each one before our Souls can be reassigned.,Ik denk dat we ze allemaal moeten voltooien voordat onze Zielen heraangesteld kunnen worden.
62,E8,E8_SanctumMain_localization,Trusty Ass,But don't worry—I believe in you!,Maar maak je geen zorgen—ik geloof in je!
63,E8,E8_SanctumMain_localization,Trusty Ass,"It's pretty tough finding the matching sound in that north room, isn't it?","Het is best lastig om het bijpassende geluid te vinden in die noordelijke kamer, niet?"
64,E8,E8_SanctumMain_localization,Trusty Ass,All those panels in the south room... you really need to concentrate on the pairs.,Al die panelen in de zuidelijke kamer... je moet je echt concentreren op de paren.
65,E8,E8_SanctumMain_localization,Trusty Ass,I looked at that mural in the west room for hours trying to find that tiny image!,Ik heb urenlang naar die muurschildering in de westelijke kamer zitten kijken om dat kleine beeldje te vinden!
66,E8,E8_SanctumMain_localization,Trusty Ass,We're going to crack these Assessments in no time now that you're here!,We gaan deze Beoordelingen knallen alsof het niets was!
67,E8,E8_SanctumMain_localization,Trusty Ass,Come on Sick! I'm counting on you!,Kom op Snot! Ik reken op u!
68,E8,E8_SanctumMain_localization,Trusty Ass,Hey!,Hé!
69,E8,E8_SanctumMain_localization,Trusty Ass,"Great work Sick Ass, the last chamber is open!","Goed gedaan Snot Ezel, de laatste kamer is open!"
70,E8,E8_SanctumMain_localization,Trusty Ass,Follow me!,Volg mij!
71,E8,E8_TheGods_localization,Trusty Ass,"Comrade Sick, thanks for following me.","Kameraad Snot, bedankt dat je mij gevolgd hebt."
72,E8,E8_TheGods_localization,Trusty Ass,I hope you are reunited with Kick Ass in your next life!,Ik hoop dat je herenigd wordt met Stamp Ezel in je volgende leven!
73,E8,E8_TheGods_localization,Trusty Ass,Ass Power!,Ezelkracht!
74,E8,E8_TheGods_localization,Trusty Ass,Don't be scared.,Wees niet bang.
