index,episode,sheet,speaker,english,dutch
27,E2,E2_World_B2_localization,Hard Ass,Impossible.,Onmogelijk.
28,E2,E2_World_B2_localization,Hard Ass,But what if I did...?,Maar wat als ik hem toch de dood injoeg...?
29,E2,E2_World_B2_localization,Hard Ass,...,...
30,E2,E2_World_B2_localization,Hard Ass,"""You only hit rock bottom when you quit.""","Om uit de beerput te klimmen, moet er stront aan de hoeven hangen."
31,E2,E2_World_B2_localization,Hard Ass,Let's go.,Let's go.
32,E2,E2_World_B2_localization,Hard Ass,Don't get soft...,Geen mietje zijn...
33,E2,E2_World_B2_localization,Hard Ass,The Boss's house must be around here somewhere.,Het huis van de Baas moet hier ergens zijn.
34,E2,E2_MinersHouse_localization,Hard Ass,She attacked... me.,Ze.. viel me aan.
35,E2,E2_MinersHouse_localization,Hard Ass,The Humans don't deserve our labour.,De Mensen verdienen onze arbeid niet.
36,E2,E2_MinersHouse_localization,Hard Ass,"So, it has come to this.","Dus, is het tot dit gekomen."
37,E2,E2_MinersHouse_localization,Hard Ass,That Machine is more valuable to her than my life?,Die Machine is haar meer waard dan mijn leven?
38,E2,E2_MinersHouse_localization,Hard Ass,After all those years working side by side in the Mine...,Na al die jaren zij-aan-zij te werken in de Mijnen...
39,E2,E2_MinersHouse_localization,Hard Ass,Because I wouldn't save her Computer-Machine.,Omdat ik haar Computer-Machine niet wou redden.
40,E2,E2_MinersHouse_localization,Hard Ass,Not when they don't see us as equals.,Niet wanneer ze ons niet als gelijken zien.
41,E2,E2_MinersHouse_localization,Hard Ass,No more Protests—it's time for Revolution.,Geen Protesten meer... Het is tijd voor een Revolutie.
42,E2,E2_ChurchInt_localization,Hard Ass,Hmm.,Hmm.
43,E2,E2_TheatreInt_localization,Hard Ass,This place stinks.,"Dat meurt hier nog al, man."
44,E2,E2_ButtesHouse_localization,Hard Ass,I hear something upstairs.,Ik hoor iets boven.
45,E2,E2_ButtesHouse_localization,Hard Ass,...,...
46,E2,E2_ButtesHouse_localization,Hard Ass,...,...
47,E2,E2_ButtesHouse_localization,Hard Ass,A world without Humans...,Een wereld zonder Mensen...
48,E2,E2_ButtesHouse_localization,Hard Ass,A world where Asses are their own Masters...,Een wereld waar Ezels hun eigen baas zijn...
49,E2,E2_ButtesHouse_localization,Hard Ass,The way out is blocked.,De weg naar buiten is geblokkeerd.
50,E2,E2_ButtesHouse_localization,Hard Ass,I have to get back to the Herd.,Ik moet terug naar de Kudde gaan.
51,E2,E2_ButtesHouse_localization,Hard Ass,AHHHH!! MY EAR!,AAAHHH!!! MIJN OOR!
52,E3,E3_EpisodeTitle_localization,Hard Ass,"Hurry up, Sick Ass!","Opschieten, Snotezel!"
53,E3,E3_Mine1FOpening_localization,Hard Ass,We're back.,We zijn terug.
54,E3,E3_Mine1FOpening_localization,Hard Ass,The river was flooded.,De rivier was overstroomd.
55,E3,E3_Mine1FOpening_localization,Hard Ass,We couldn’t forage in the usual spots.,We konden niet zoeken op de gewone plekken.
56,E3,E3_Mine1FOpening_localization,Hard Ass,The Humans are all gone.,De Mensen zijn allemaal weg.
57,E3,E3_Mine1FOpening_localization,Hard Ass,We should forget about them.,We moeten ze vergeten.
58,E3,E3_Mine1FOpening_localization,Hard Ass,We can be our own Masters.,We kunnen onze eigen Bazen zijn.
59,E3,E3_Mine1FOpening_localization,Hard Ass,"Kick, Sick, and I are risking our health and making sacrifices for the Herd.","Trap, Zieke, en ik riskeren onze gezondheid en maken offers voor de Kudde."
60,E3,E3_Mine1FOpening_localization,Hard Ass,What are you doing to help to save the Herd?,Wat doet gij om de Kudde te redden?
61,E3,E3_Mine1F_localization,Hard Ass,Our bodies break down in rainy weather.,Ons lijf gaat kapot in dat nat weer.
62,E3,E3_Mine1F_localization,Hard Ass,No.,Nee.
63,E3,E3_Mine1F_localization,Hard Ass,"On the day of the Protest, I was in charge of saving the Humans from the Fire.",Op de dag van het Protest moest ik de Mensen redden van het Vuur.
64,E3,E3_Mine1F_localization,Hard Ass,I became trapped inside of a burning house.,Ik zat vast in een brandend huis.
65,E3,E3_Mine1F_localization,Hard Ass,The flames melted my skin and punctured my ear drum.,De vlammen deden mijn vel smelten en doorboorden mijn trommelvlies.
66,E3,E3_Mine1F_localization,Hard Ass,My ear was caught on a wooden spike. I had to tear it off.,Mijn oor bleef hangen aan een houten pin. Ik moest het afscheuren.
67,E3,E3_Mine1F_localization,Hard Ass,"My ear was crushed, became gangrenous, and fell off four days later.","Mijn oor is geplet, is beginnen rotten en viel er vier dagen later af."
68,E3,E3_Mine1F_localization,Hard Ass,That's enough. Run along.,’t Is genoeg. Ga nu weg.
69,E3,E3_Mine1F_localization,Hard Ass,I said leave us.,Ik zei: laat ons met rust.
70,E3,E3_Mine1F_localization,Hard Ass,"At ease, Comrade.","Rustig, Kameraad."
71,E3,E3_Mine1F_localization,Hard Ass,For our future.,Voor onze toekomst.
72,E4,E4_Mine1F_localization,Hard Ass,Lie down. We need your strength.,Ga rusten. Je moet in vorm blijven.
73,E4,E4_Mine1F_localization,Hard Ass,"Rest, Comrade.","Ga rusten, Kameraad"
74,E4,E4_Mine1F_localization,Hard Ass,"Comrade, she will be fine. We leave at dawn for the next mission.","Kameraad, het komt wel goed met haar. We vertrekken hier bij zonsopgang voor de volgende missie."
75,E4,E4_Mine1F_localization,Hard Ass,We need all three of us.,We moeten samen blijven.
76,E4,E4_Mine1F_localization,Hard Ass,We have not finished what we started.,We hebben niet afgemaakt waarmee we begonnen zijn.
77,E4,E4_Mine1F_localization,Hard Ass,There is no going back after what we have done.,We kunnen niet meer terug naar hoe het was. Niet na wat er gebeurd is.
78,E4,E4_Mine1F_localization,Hard Ass,The truth will tear the Herd in two.,De waarheid gaat onze Kudde verscheuren.
79,E4,E4_Mine1F_localization,Hard Ass,"""You only hit rock bottom when you quit.""","Om uit de beerput te klimmen, moet er stront aan de hoeven hangen."
80,E4,E4_HerdSplits_localization,Hard Ass,You begged me to rescue the Humans.,Jullie smeekten me om de Mensen te redden.
81,E4,E4_HerdSplits_localization,Hard Ass,"But when I went to save them from the Fire, the Humans were ready to kill me to save themselves.","Maar wanneer ik hen ging redden van het Vuur, stonden de Mensen klaar om me zelf te mollen."
82,E4,E4_HerdSplits_localization,Hard Ass,They revealed their true nature.,Hun ware aard kwam te boven.
83,E4,E4_HerdSplits_localization,Hard Ass,"That day, I learned what it will take for us to survive.",Die dag wist ik wat het ging vereisen om te kunnen overleven.
84,E4,E4_HerdSplits_localization,Hard Ass,The only option left for us is Revolution.,De enige optie is Revolutie.
85,E4,E4_HerdSplits_localization,Hard Ass,We must become our own Masters.,We moeten onze eigen Meesters worden.
86,E4,E4_HerdSplits_localization,Hard Ass,Wrong.,Noppes.
87,E4,E4_HerdSplits_localization,Hard Ass,Asses don't require Humans to work.,Ezels hebben geen Mensen nodig om te kunnen werken.
88,E4,E4_HerdSplits_localization,Hard Ass,Living is work enough.,Leven is al werk genoeg.
89,E4,E4_HerdSplits_localization,Hard Ass,We're free.,We zijn vrij.
90,E4,E4_HerdSplits_localization,Hard Ass,"Comrades, if you go I can't protect you—","Kameraden, als jullie gaan kan ik jullie niet meer beschermen—"
91,E4,E4_HerdSplits_localization,Hard Ass,"Comrades, if you go I can't protect you—","Kameraden, als jullie gaan kan ik jullie niet meer beschermen—"
92,E4,E4_HerdSplits_localization,Hard Ass,Revolution requires sacrifice.,Een revolutie vergt offers.
93,E4,E4_HerdSplits_localization,Hard Ass,"Sick has been ill a long time, Comrade.","Snotje is al lang ziek, Kameraad."
94,E4,E4_Mine1F_Exit_localization,Hard Ass,You're being emotional. The Humans will toss you aside the first chance they get.,Je overdrijft. De Mensen maken korte metten met jou vanaf de eerste keer ze de kans hebben.
95,E4,E4_Mine1F_Exit_localization,Hard Ass,Just go.,Trap het af.
96,E6,E6_Nightmare_localization,Hard Ass,We failed to save Lazy.,We hebben Luie niet kunnen redden.
97,E6,E6_Nightmare_localization,Hard Ass,You can't keep running from the truth.,Je kunt niet blijven wegrennen voor de waarheid.
98,E6,E6_Nightmare_localization,Hard Ass,I have made up for our mistake.,Ik heb onze fout rechtgezet.
99,E6,E6_Nightmare_localization,Hard Ass,I am protecting the Herd.,Ik bescherm de Kudde.
100,E6,E6_Nightmare_localization,Hard Ass,You're miserable.,Je bent ellendig.
101,E6,E6_Nightmare_localization,Hard Ass,Revolutions have no room for emotions.,Revoluties hebben geen ruimte voor emoties.
102,E6,E6_Nightmare_localization,Hard Ass,Revolutions can't be won alone.,Revoluties win je niet in je eentje.
103,E6,E6_Nightmare_localization,Hard Ass,You underestimated our friends and let the Herd split apart.,Je hebt onze vrienden onderschat en de Kudde laten splijten.
104,E6,E6_Nightmare_localization,Hard Ass,They weren't ready.,Ze waren er niet klaar voor.
105,E6,E6_Nightmare_localization,Hard Ass,You never gave them a chance.,Je hebt ze nooit een kans gegeven.
106,E6,E6_Nightmare_localization,Hard Ass,I'm not going to sit back and watch you destroy us.,Ik ga niet staan gapen terwijl jij ons kapotmaakt.
107,E6,E6_Nightmare_localization,Hard Ass,I'm taking back control now whether you like it or not.,"Ik neem het nu over, of dat je 't nu leuk vindt of niet."
108,E6,E6_BattleHard_localization,Hard Ass,You are weak.,Je bent zwak.
109,E6,E6_BattleHard_localization,Hard Ass,You cannot beat me one-on-one.,"Je verslaat me niet, man tegen man."
110,E6,E6_BattleHard_localization,Hard Ass,Who says I'm alone?\n,Wie zegt dat ik alleen sta?
111,E6,E6_BattleHard_localization,Hard Ass,Prepare to become obsolete.,Bereid je voor om overbodig te worden.
112,E6,E6_BattleHard_localization,Hard Ass,No compromises.,Geen compromissen.
113,E6,E6_BattleHard_localization,Hard Ass,We're just trying to help.,We proberen alleen te helpen.
114,E6,E6_World_localization,Hard Ass,I'll kill ANYONE in my way!,Ik maak IEDEREEN af die in mijn weg staat!
115,E6,E6_World_localization,Hard Ass,Revolutions have no room for emotions.,Revoluties hebben geen ruimte voor emoties.
116,E6,E6_World_localization,Hard Ass,I'm... fine Comrade.,"Ik ben... in orde, Kameraad."
117,E6,E6_World_localization,Hard Ass,It was a momentary lapse.,Een moment van zwakte.
118,E6,E6_World_localization,Hard Ass,It all stops now.,Het houdt nu op.
119,E6,E6_World_localization,Hard Ass,Revolutions can't be won alone.,Revoluties win je niet in je eentje.
120,E6,E6_World_localization,Hard Ass,I must keep the Humans out.,Ik moet de Mensen buitenhouden.
121,E6,E6_World_localization,Hard Ass,They are a threat to our autonomy.,Ze vormen een bedreiging voor onze autonomie.
122,E6,E6_World_localization,Hard Ass,We need to protect each other.,We moeten elkaar beschermen.
123,E6,E6_World_localization,Hard Ass,Duty calls.,De plicht roept.
124,E6,E6_World_localization,Hard Ass,"Good afternoon, Comrades.","Goedemiddag, Kameraden."
125,E6,E6_World_localization,Hard Ass,Party's over.,Feest voorbij.
126,E6,E6_World_localization,Hard Ass,We have a visitor.,We hebben bezoek.
127,E6,E6_World_localization,Hard Ass,You need to hear what Slow Ass has to say.,Je moet horen wat Slome Ezel te zeggen heeft.
128,E6,E6_World_localization,Hard Ass,The short version.,De korte versie.
129,E6,E6_World_localization,Hard Ass,... No.,... Nee.
130,E6,E6_World_localization,Hard Ass,I will join the rescue mission.,Ik sluit me aan bij de reddingsmissie.
131,E6,E6_World_localization,Hard Ass,The Humans are still a threat to us and our sovereignty.,De Mensen vormen nog steeds een bedreiging voor ons en onze soevereiniteit.
132,E6,E6_World_localization,Hard Ass,There's no point protecting this territory day in and day out if our own kind are in danger elsewhere.,Het heeft geen zin dit territorium dag in dag uit te verdedigen als onze eigen soort elders in gevaar is.
133,E6,E6_World_localization,Hard Ass,We must go and stop the Humans for good.,We moeten gaan. De Mensen voorgoed stoppen.
134,E6,E6_World_localization,Hard Ass,I've been killing Humans at any cost.,Ik heb Mensen gedood. Tegen elke prijs.
135,E6,E6_World_localization,Hard Ass,And I've pushed everyone away thinking I was helping the Herd.,En ik heb iedereen weggeduwd... denkend dat ik de Kudde hielp.
136,E6,E6_World_localization,Hard Ass,I lost sight of the reason I was fighting in the first place.,Ik was vergeten waarvoor ik eigenlijk vocht.
137,E6,E6_World_localization,Hard Ass,Let's bring the others home.,Laten we de anderen naar huis brengen.
138,E10,E10_Slow_localization,Hard Ass,Stay focused.,Blijf gefocust.
139,E10,E10_Slow_localization,Hard Ass,We will cover more ground by splitting up.,We bestrijken meer terrein als we opsplitsen.
140,E10,E10_Slow_localization,Hard Ass,Find the others and meet back here as soon as you can.,Zoek de anderen en kom zo snel als ge kunt hier terug.
141,E10,E10_Slow_localization,Hard Ass,And be careful.,En wees voorzichtig.
142,E10,E10_Slow_localization,Hard Ass,If you come across any Humans. Don't hold back.,Als ge Mensen tegenkomt... Hou u niet in.
143,E10,E10_Slow_localization,Hard Ass,Move!,Vooruit!
144,E10,E10_Hard_localization,Hard Ass,Get away from her.,Blijf van haar af.
145,E10,E10_Hard_localization,Hard Ass,...,...
146,E10,E10_Hard_localization,Hard Ass,Slow Ass...,Slome Ezel...
147,E10,E10_Hard_localization,Hard Ass,Save your breath. I didn't do it for you.,Spaar uw adem. Ik heb het niet voor u gedaan.
148,E10,E10_Hard_localization,Hard Ass,I'm here because we need everyone we can find to protect the Territory back home.,Ik ben hier omdat we iedereen nodig hebben die we kunnen vinden om het Territorium thuis te beschermen.
149,E10,E10_Hard_localization,Hard Ass,"It doesn't look like you're doing so well out here, Smart.","Het ziet er thans ook niet goed uit voor jou , Slimme."
150,E10,E10_Hard_localization,Hard Ass,You have done enough of that to yourself.,Daar hebt ge zelf al genoeg voor gezorgd.
151,E10,E10_Hard_localization,Hard Ass,You still want a Human for a Master?,Wilt ge nog altijd een Mens als Meester?
152,E10,E10_Hard_localization,Hard Ass,"Good work, Comrade.","Goed gedaan, Kameraad."
153,E10,E10_Hard_localization,Hard Ass,This is our fight.,Dit is ons gevecht.
154,E10,E10_Hard_localization,Hard Ass,"You might not agree with the tactics of the other Asses, but our goals are the same.","Ge moet het misschien niet eens zijn met de tactieken van de andere Ezels, maar onze doelen zijn dezelfde."
155,E10,E10_Government_localization,Hard Ass,Tell the Humans to respect the borders of our territory in Fannyside.,Zeg de Mensen dat ze de grenzen van ons territorium in Muilegem moeten respecteren.
156,E10,E10_Government_localization,Hard Ass,These demands must be taken seriously.,Deze eisen moeten serieus genomen worden.
157,E10,E10_ProphetSpeech_localization,Hard Ass,ASS POWER!,EZELKRACHT!
158,E10,E10_ProphetSpeech_localization,Hard Ass,DON'T BE SCARED!,GEEN MIETJE ZIJN!
